mag_id	sample_description	fermented_food	specific_substrate	substrate_category	general_category	completeness	contamination	contigs	total_length	gc	n50	domain	phylum	class	order	family	genus	species	phylo_group	study_catalog	source
BertuzziAS_2018__ERS2032125__bin.3	cheese	cheese	milk	dairy	fermented_dairy	82.7	0.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera_jadinii	Ascomycota	Carlino2024	BertuzziAS_2018__ERS2032125
BertuzziAS_2018__ERS2032129__bin.5	cheese	cheese	milk	dairy	fermented_dairy	65.6	0.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	BertuzziAS_2018__ERS2032129
BertuzziAS_2018__ERS2032130__bin.3	cheese	cheese	milk	dairy	fermented_dairy	53.9	3.5	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	BertuzziAS_2018__ERS2032130
C-R03.bin.3	raw canastra cheese	cheese	milk	dairy	fermented_dairy	95.24	0.21	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Scheffersomyces stipitis	Ascomycota	Caffrey2024	This paper
DeFilippisF_xxxx__DF_118__bin.5	cheese	cheese	milk	dairy	fermented_dairy	82.9	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	DeFilippisF_xxxx__DF_118
DeFilippisF_xxxx__DF_118__bin.9	cheese	cheese	milk	dairy	fermented_dairy	93.8	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	DeFilippisF_xxxx__DF_118
DeFilippisF_xxxx__DF_15__bin.7	cheese	cheese	milk	dairy	fermented_dairy	77.2	0.5	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	unknown	unknown	unknown	Ascomycota	Carlino2024	DeFilippisF_xxxx__DF_15
DeFilippisF_xxxx__DF_15__bin.9	cheese	cheese	milk	dairy	fermented_dairy	95.6	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	DeFilippisF_xxxx__DF_15
DeFilippisF_xxxx__DF_18__bin.6	cheese	cheese	milk	dairy	fermented_dairy	75.4	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	DeFilippisF_xxxx__DF_18
DeFilippisF_xxxx__DF_25__bin.7	cheese	cheese	milk	dairy	fermented_dairy	94.9	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	DeFilippisF_xxxx__DF_25
DeFilippisF_xxxx__DF_25__bin.8	cheese	cheese	milk	dairy	fermented_dairy	96.3	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	DeFilippisF_xxxx__DF_25
DeFilippisF_xxxx__DF_26__bin.4	cheese	cheese	milk	dairy	fermented_dairy	97.7	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	DeFilippisF_xxxx__DF_26
DeFilippisF_xxxx__DF_26__bin.9	cheese	cheese	milk	dairy	fermented_dairy	94.5	0.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_sp_SPG_F1	Ascomycota	Carlino2024	DeFilippisF_xxxx__DF_26
DeFilippisF_xxxx__DF_54__bin.9	cheese	cheese	milk	dairy	fermented_dairy	97.9	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	DeFilippisF_xxxx__DF_54
DeFilippisF_xxxx__DF_59__bin.4	cheese	cheese	milk	dairy	fermented_dairy	95.7	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	DeFilippisF_xxxx__DF_59
DeFilippisF_xxxx__DF_59__bin.6	cheese	cheese	milk	dairy	fermented_dairy	77.2	1.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	DeFilippisF_xxxx__DF_59
DeFilippisF_xxxx__DF_7__bin.22	cheese	cheese	milk	dairy	fermented_dairy	98.1	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	DeFilippisF_xxxx__DF_7
DeFilippisF_xxxx__DF_74__bin.4	cheese	cheese	milk	dairy	fermented_dairy	95.3	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	DeFilippisF_xxxx__DF_74
DeFilippisF_xxxx__DF_8__bin.11	cheese	cheese	milk	dairy	fermented_dairy	91.1	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	DeFilippisF_xxxx__DF_8
DeFilippisF_xxxx__DF_8__bin.6	cheese	cheese	milk	dairy	fermented_dairy	96.4	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	DeFilippisF_xxxx__DF_8
KastmanEK_2016__CSB600__bin.6	cheese	cheese	milk	dairy	fermented_dairy	85	0.4	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	unknown	unknown	Ascomycota	Carlino2024	KastmanEK_2016__CSB600
KastmanEK_2016__CSB619__bin.2	cheese	cheese	milk	dairy	fermented_dairy	97.6	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	KastmanEK_2016__CSB619
KastmanEK_2016__CSB619__bin.7	cheese	cheese	milk	dairy	fermented_dairy	95.2	0.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_camemberti	Ascomycota	Carlino2024	KastmanEK_2016__CSB619
KastmanEK_2016__CSB720__bin.5	cheese	cheese	milk	dairy	fermented_dairy	93.5	0.6	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_brevicaulis	Ascomycota	Carlino2024	KastmanEK_2016__CSB720
KastmanEK_2016__CSB720__bin.6	cheese	cheese	milk	dairy	fermented_dairy	98.5	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	KastmanEK_2016__CSB720
KastmanEK_2016__CSB729__bin.5	cheese	cheese	milk	dairy	fermented_dairy	74.2	0.8	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	KastmanEK_2016__CSB729
KastmanEK_2016__CSB734__bin.5	cheese	cheese	milk	dairy	fermented_dairy	54	0.4	NA	NA	NA	NA	Eukaryota	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	unknown	Ascomycota	Carlino2024	KastmanEK_2016__CSB734
KastmanEK_2016__CSB734__bin.8	cheese	cheese	milk	dairy	fermented_dairy	98.9	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	KastmanEK_2016__CSB734
KastmanEK_2016__CSB888__bin.3	cheese	cheese	milk	dairy	fermented_dairy	69.3	0.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	KastmanEK_2016__CSB888
LeechJ_2020__ERS3967689__bin.6	cheese	cheese	milk	dairy	fermented_dairy	79.6	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_marxianus	Ascomycota	Carlino2024	LeechJ_2020__ERS3967689
LeechJ_xxxx__AF14__bin.10	wara	cheese	milk	dairy	fermented_dairy	51.2	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	unknown	unknown	Ascomycota	Carlino2024	LeechJ_xxxx__AF14
LeechJ_xxxx__AF14__bin.4	wara	cheese	milk	dairy	fermented_dairy	97.7	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Teunomyces	Candida_sake	Ascomycota	Carlino2024	LeechJ_xxxx__AF14
LeechJ_xxxx__AF14__bin.6	wara	cheese	milk	dairy	fermented_dairy	79.5	0.5	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_marxianus	Ascomycota	Carlino2024	LeechJ_xxxx__AF14
MASTER_WP4_CSIC_1__P2147_73322__bin.15	cheese	cheese	milk	dairy	fermented_dairy	97.8	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2147_73322
MASTER_WP4_CSIC_1__P2149_73322__bin.30	cheese	cheese	milk	dairy	fermented_dairy	98.1	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2149_73322
MASTER_WP4_CSIC_1__P2177_73322__bin.3	cheese	cheese	milk	dairy	fermented_dairy	90.6	0.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	unknown	unknown	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2177_73322
MASTER_WP4_CSIC_1__P2217_73323__bin.8	cheese	cheese	milk	dairy	fermented_dairy	94.1	0.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_camemberti	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2217_73323
MASTER_WP4_CSIC_1__P2217_73323__bin.9	cheese	cheese	milk	dairy	fermented_dairy	97.7	0.4	NA	NA	NA	NA	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	unknown	unknown	Mucoromycota	Carlino2024	MASTER_WP4_CSIC_1__P2217_73323
MASTER_WP4_CSIC_1__P2219_73323__bin.17	cheese	cheese	milk	dairy	fermented_dairy	97.2	0.5	NA	NA	NA	NA	Eukaryota	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	unknown	unknown	Mucoromycota	Carlino2024	MASTER_WP4_CSIC_1__P2219_73323
MASTER_WP4_CSIC_1__P2219_73323__bin.9	cheese	cheese	milk	dairy	fermented_dairy	91.2	0.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_camemberti	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2219_73323
MASTER_WP4_CSIC_1__P2227_73323__bin.5	cheese	cheese	milk	dairy	fermented_dairy	76.9	1.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2227_73323
MASTER_WP4_CSIC_1__P2229_73323__bin.2	cheese	cheese	milk	dairy	fermented_dairy	82.2	0.5	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2229_73323
MASTER_WP4_CSIC_1__P2233_73323__bin.12	cheese	cheese	milk	dairy	fermented_dairy	97.8	0.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2233_73323
MASTER_WP4_CSIC_1__P2233_73323__bin.17	cheese	cheese	milk	dairy	fermented_dairy	78.2	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_parapsilosis	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2233_73323
MASTER_WP4_CSIC_1__P2233_73323__bin.18	cheese	cheese	milk	dairy	fermented_dairy	97.2	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_fabryi	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2233_73323
MASTER_WP4_CSIC_1__P2234_73323__bin.3	cheese	cheese	milk	dairy	fermented_dairy	96.1	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2234_73323
MASTER_WP4_CSIC_1__P2235_73323__bin.16	cheese	cheese	milk	dairy	fermented_dairy	96.3	0.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2235_73323
MASTER_WP4_CSIC_1__P2236_73323__bin.7	cheese	cheese	milk	dairy	fermented_dairy	96	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2236_73323
MASTER_WP4_CSIC_1__P2237_73323__bin.21	cheese	cheese	milk	dairy	fermented_dairy	96	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2237_73323
MASTER_WP4_CSIC_1__P2238_73323__bin.3	cheese	cheese	milk	dairy	fermented_dairy	96.2	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2238_73323
MASTER_WP4_CSIC_1__P2239_73323__bin.10	cheese	cheese	milk	dairy	fermented_dairy	57.9	0.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2239_73323
MASTER_WP4_CSIC_1__P2239_73323__bin.17	cheese	cheese	milk	dairy	fermented_dairy	95.4	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2239_73323
MASTER_WP4_CSIC_1__P2240_73323__bin.2	cheese	cheese	milk	dairy	fermented_dairy	95.2	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2240_73323
MASTER_WP4_CSIC_1__P2243_73323__bin.1	cheese	cheese	milk	dairy	fermented_dairy	95.6	0.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Yarrowia_lipolytica	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2243_73323
MASTER_WP4_CSIC_1__P2243_73323__bin.15	cheese	cheese	milk	dairy	fermented_dairy	51	0.4	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	unknown	Diutina	Diutina_catenulata	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2243_73323
MASTER_WP4_CSIC_1__P2243_73323__bin.17	cheese	cheese	milk	dairy	fermented_dairy	99.5	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2243_73323
MASTER_WP4_CSIC_1__P2243_73323__bin.6	cheese	cheese	milk	dairy	fermented_dairy	95	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2243_73323
MASTER_WP4_CSIC_1__P2243_73323__bin.9	cheese	cheese	milk	dairy	fermented_dairy	95.5	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2243_73323
MASTER_WP4_CSIC_1__P2244_73323__bin.1	cheese	cheese	milk	dairy	fermented_dairy	94.2	0.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Yarrowia_lipolytica	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2244_73323
MASTER_WP4_CSIC_1__P2244_73323__bin.3	cheese	cheese	milk	dairy	fermented_dairy	99.4	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2244_73323
MASTER_WP4_CSIC_1__P2244_73323__bin.4	cheese	cheese	milk	dairy	fermented_dairy	94.7	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2244_73323
MASTER_WP4_CSIC_1__P2245_73323__bin.10	cheese	cheese	milk	dairy	fermented_dairy	95.1	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2245_73323
MASTER_WP4_CSIC_1__P2245_73323__bin.18	cheese	cheese	milk	dairy	fermented_dairy	99	0.7	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2245_73323
MASTER_WP4_CSIC_1__P2245_73323__bin.20	cheese	cheese	milk	dairy	fermented_dairy	91.3	0.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Yarrowia_lipolytica	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2245_73323
MASTER_WP4_CSIC_1__P2245_73323__bin.26	cheese	cheese	milk	dairy	fermented_dairy	92.7	0.8	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2245_73323
MASTER_WP4_CSIC_1__P2246_73323__bin.11	cheese	cheese	milk	dairy	fermented_dairy	95.1	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2246_73323
MASTER_WP4_CSIC_1__P2246_73323__bin.19	cheese	cheese	milk	dairy	fermented_dairy	99.5	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2246_73323
MASTER_WP4_CSIC_1__P2247_73323__bin.10	cheese	cheese	milk	dairy	fermented_dairy	98.3	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2247_73323
MASTER_WP4_CSIC_1__P2248_73323__bin.10	cheese	cheese	milk	dairy	fermented_dairy	95.5	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2248_73323
MASTER_WP4_CSIC_1__P2249_73323__bin.20	cheese	cheese	milk	dairy	fermented_dairy	93.3	0.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Yarrowia_lipolytica	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2249_73323
MASTER_WP4_CSIC_1__P2249_73323__bin.24	cheese	cheese	milk	dairy	fermented_dairy	96	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2249_73323
MASTER_WP4_CSIC_1__P2249_73323__bin.26	cheese	cheese	milk	dairy	fermented_dairy	68	3.5	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2249_73323
MASTER_WP4_CSIC_1__P2250_73323__bin.17	cheese	cheese	milk	dairy	fermented_dairy	76.8	0.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii_group_1	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2250_73323
MASTER_WP4_CSIC_1__P2250_73323__bin.28	cheese	cheese	milk	dairy	fermented_dairy	95.5	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_roqueforti	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2250_73323
MASTER_WP4_CSIC_1__P2250_73323__bin.8	cheese	cheese	milk	dairy	fermented_dairy	99.5	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	Ascomycota	Carlino2024	MASTER_WP4_CSIC_1__P2250_73323
MASTER_WP4_CSIC_2__P2498__bin.1	cheese	cheese	milk	dairy	fermented_dairy	58.8	2.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	Ascomycota	Carlino2024	MASTER_WP4_CSIC_2__P2498
MASTER_WP4_CSIC_2__P2500__bin.10	cheese	cheese	milk	dairy	fermented_dairy	87.5	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_marxianus	Ascomycota	Carlino2024	MASTER_WP4_CSIC_2__P2500
MASTER_WP4_CSIC_2__P2500__bin.6	cheese	cheese	milk	dairy	fermented_dairy	99.2	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	Ascomycota	Carlino2024	MASTER_WP4_CSIC_2__P2500
MASTER_WP4_CSIC_2__P2502__bin.3	cheese	cheese	milk	dairy	fermented_dairy	96.4	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	Ascomycota	Carlino2024	MASTER_WP4_CSIC_2__P2502
MASTER_WP4_CSIC_2__P2504__bin.4	cheese	cheese	milk	dairy	fermented_dairy	93.6	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis	Ascomycota	Carlino2024	MASTER_WP4_CSIC_2__P2504
MASTER_WP4_CSIC_2__P2512__bin.5	cheese	cheese	milk	dairy	fermented_dairy	94.5	0.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Yarrowia_lipolytica	Ascomycota	Carlino2024	MASTER_WP4_CSIC_2__P2512
MASTER_WP4_CSIC_2__P2524__bin.16	cheese	cheese	milk	dairy	fermented_dairy	94	0.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Yarrowia_lipolytica	Ascomycota	Carlino2024	MASTER_WP4_CSIC_2__P2524
MASTER_WP4_CSIC_2__P2524__bin.3	cheese	cheese	milk	dairy	fermented_dairy	88.9	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	unknown	unknown	Ascomycota	Carlino2024	MASTER_WP4_CSIC_2__P2524
MASTER_WP4_CSIC_2__P2544__bin.4	cheese	cheese	milk	dairy	fermented_dairy	90.7	0.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Teunomyces	Candida_sake	Ascomycota	Carlino2024	MASTER_WP4_CSIC_2__P2544
MASTER_WP4_CSIC_2__P2545__bin.24	cheese	cheese	milk	dairy	fermented_dairy	79.1	1.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Teunomyces	Candida_sake	Ascomycota	Carlino2024	MASTER_WP4_CSIC_2__P2545
