mag_id	completeness	contamination	contigs	total_length	gc	n50	sample_accession	run_accession	country	project_accession	study_accession	database_origin	reference	rep_95id	rep_99id	taxonomy	species	food_name	sample_name	origin	ingredient_group	main_ingredient	food_type	consistency	alcohol_level	acid_type	fermentation_temperature	aging_time
MortensenS_xxxx__WK011-2-L-48h-02A8_S68__bin.4	79.25825418	0.580431177	517	2029966	53.28	4515	SAMN37604524	SRR26215879	Germany	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	G_514_1B_orientalis_assembly	MortensenS_xxxx__WK011-2-L-48h-02A8_S68__bin.4	Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter	Acetobacter orientalis	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK012-1-L-08h-02A9_S69__bin.4	98.19371728	0.759162304	422	2274884	37.06	7246	SAMN37604525	SRR26215878	Italy	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MortensenS_xxxx__WK006-2-G-48h-01C9_S6__bin.4	MortensenS_xxxx__WK012-1-L-08h-02A9_S69__bin.4	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Liquorilactobacillus	Liquorilactobacillus nagelii	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK012-1-L-48h-02B1_S70__bin.2	88.83071553	0.523560209	496	1872631	37.58	4245	SAMN37604526	SRR26215877	Italy	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MortensenS_xxxx__WK006-2-G-48h-01C9_S6__bin.4	MortensenS_xxxx__WK012-1-L-48h-02B1_S70__bin.2	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Liquorilactobacillus	Liquorilactobacillus nagelii	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK012-2-G-48h-01D6_S12__bin.7	99.21212121	3.825757576	45	2764071	60.5	107608	SAMN37604527	SRR26215876	Italy	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MortensenS_xxxx__WK012-2-G-48h-01D6_S12__bin.7	MortensenS_xxxx__WK012-2-G-48h-01D6_S12__bin.7	Actinomycetota;Actinomycetes;Actinomycetales;Bifidobacteriaceae;Bifidobacterium	Bifidobacterium tibiigranuli	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK012-2-L-08h-02B2_S71__bin.2	94.58987784	0.497382199	511	2150140	37.35	5111	SAMN37604528	SRR26215875	Italy	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MortensenS_xxxx__WK006-2-G-48h-01C9_S6__bin.4	MortensenS_xxxx__WK012-2-L-08h-02B2_S71__bin.2	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Liquorilactobacillus	Liquorilactobacillus nagelii	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK013-1-L-08h-02B4_S73__bin.9	99.25373134	0.373134328	204	2687128	58.05	21042	SAMN37604530	SRR26215872	Germany	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	SRR10454516C127_okinawensis_assembly	MortensenS_xxxx__WK013-1-L-08h-02B4_S73__bin.9	Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter	Acetobacter okinawensis A	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK013-1-L-48h-02B5_S74__bin.5	61.13938492	2.385416667	601	1787975	40.89	3184	SAMN37604531	SRR26215871	Germany	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MortensenS_xxxx__WK001T-1-G-00h-05I5_S129__bin.3	MortensenS_xxxx__WK013-1-L-48h-02B5_S74__bin.5	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus	Lentilactobacillus hilgardii	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK013-1-L-48h-02B5_S74__bin.2	100	0	8	1969140	46.25	270666	SAMN37604531	SRR26215871	Germany	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MortensenS_xxxx__WK042-1-L-48h-03G1_S74__bin.2	MortensenS_xxxx__WK013-1-L-48h-02B5_S74__bin.2	Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Zymomonas	Zymomonas mobilis	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK013-2-G-48h-01D7_S13__bin.8	82.34491512	1.587569667	469	1534228	38.83	3607	SAMN37604532	SRR26215870	Germany	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MortensenS_xxxx__WK047-2-G-48h-04C5_S123__bin.3	MortensenS_xxxx__WK013-2-G-48h-01D7_S13__bin.8	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Liquorilactobacillus	Liquorilactobacillus ghanensis	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK014-2-G-48h-01D8_S14__bin.3	52.59170387	2.020833333	627	1786799	40.9	2968	SAMN37604537	SRR26215865	Denmark	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MortensenS_xxxx__WK001T-1-G-00h-05I5_S129__bin.3	MortensenS_xxxx__WK014-2-G-48h-01D8_S14__bin.3	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus	Lentilactobacillus hilgardii	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK014-2-L-48h-02C2_S80__bin.1	100	0	47	2439267	53.06	75900	SAMN37604539	SRR26215779	Denmark	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	G_514_1B_orientalis_assembly	MortensenS_xxxx__WK014-2-L-48h-02C2_S80__bin.1	Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter	Acetobacter orientalis	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK014-2-L-48h-02C2_S80__bin.4	59.09090909	0	531	1451630	58.75	2841	SAMN37604539	SRR26215779	Denmark	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MAG_15	MortensenS_xxxx__WK014-2-L-48h-02C2_S80__bin.4	Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter	Acetobacter fabarum	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK014-2-L-48h-02C2_S80__bin.8	54.52256071	0.364307495	593	1574695	61.13	2723	SAMN37604539	SRR26215779	Denmark	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MortensenS_xxxx__WK014-2-L-48h-02C2_S80__bin.8	MortensenS_xxxx__WK014-2-L-48h-02C2_S80__bin.8	Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Gluconobacter	Gluconobacter oxydans	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK015-1-L-08h-02C3_S81__bin.6	65.06037831	1.745200698	531	2100845	53.94	4392	SAMN37604540	SRR26215778	Germany	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	GCF_008694105.1_ASM869410v1_genomic	MortensenS_xxxx__WK015-1-L-08h-02C3_S81__bin.6	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Schleiferilactobacillus	Schleiferilactobacillus harbinensis	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK015-1-L-08h-02C3_S81__bin.2	50.75743201	0	289	859285	43.62	3190	SAMN37604540	SRR26215778	Germany	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MortensenS_xxxx__WK015-2-L-48h-02C6_S84__bin.6	MortensenS_xxxx__WK015-1-L-08h-02C3_S81__bin.2	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Oenococcus	Oenococcus kitaharae A	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK015-2-L-08h-02C5_S83__bin.7	59.90897832	3.320103586	474	1517734	41.22	3537	SAMN37604543	SRR26215775	Germany	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	GCF_001435195.1_ASM143519v1_genomic	MortensenS_xxxx__WK015-2-L-08h-02C5_S83__bin.7	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Liquorilactobacillus	Liquorilactobacillus satsumensis	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK015-2-L-08h-02C5_S83__bin.10	59.58945028	0.534759358	320	985201	44.01	3330	SAMN37604543	SRR26215775	Germany	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MortensenS_xxxx__WK015-2-L-48h-02C6_S84__bin.6	MortensenS_xxxx__WK015-2-L-08h-02C5_S83__bin.10	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Oenococcus	Oenococcus kitaharae A	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK015-2-L-48h-02C6_S84__bin.10	71.84259416	3.272251309	541	1899852	38.45	3905	SAMN37604544	SRR26215774	Germany	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MortensenS_xxxx__WK047-2-G-48h-04C5_S123__bin.3	MortensenS_xxxx__WK015-2-L-48h-02C6_S84__bin.10	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Liquorilactobacillus	Liquorilactobacillus ghanensis	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK015-2-L-48h-02C6_S84__bin.6	97.32620321	0	122	1726300	42.79	22233	SAMN37604544	SRR26215774	Germany	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MortensenS_xxxx__WK015-2-L-48h-02C6_S84__bin.6	MortensenS_xxxx__WK015-2-L-48h-02C6_S84__bin.6	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Oenococcus	Oenococcus kitaharae A	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK016-2-L-48h-02D1_S88__bin.2	97.46212121	2.742424242	48	2243275	52.36	85742	SAMN37604549	SRR26215768	Germany	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MortensenS_xxxx__WK010-2-L-48h-02A4_S64__bin.9	MortensenS_xxxx__WK016-2-L-48h-02D1_S88__bin.2	Actinomycetota;Actinomycetes;Actinomycetales;Bifidobacteriaceae;Bombiscardovia	Bombiscardovia aquikefiri	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
MortensenS_xxxx__WK017-2-G-48h-01E2_S17__bin.3	53.91792101	1.931039975	566	1493524	46.74	2683	SAMN37604552	SRR26215765	United Kingdom	PRJNA977472	SRP463826	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	FontanaF_2023__SRR20746951__bin.4	MortensenS_xxxx__WK017-2-G-48h-01E2_S17__bin.3	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus	Lacticaseibacillus paracasei	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage	liquid	low	lactic	mesophilic	1-7 days
